;id;lat;lon;x;y;min_db;max_db;station_type
5922;52678;18.627031153846154;54.33783710891089;6540667.447310306;6023217.29935592;70.0;75.0;2
5923;52680;18.534723461538462;54.33783710891089;6534709.329239654;6023217.29935592;60.0;65.0;2
5924;52682;18.53626192307692;54.33783710891089;6534808.631207499;6023217.29935592;60.0;65.0;2
5925;52683;18.525492692307694;54.33783710891089;6534113.517432589;6023217.29935592;60.0;65.0;2
5926;52684;18.527031153846153;54.33783710891089;6534212.819400433;6023217.29935592;60.0;65.0;2
5927;52685;18.537800384615384;54.33783710891089;6534907.933175343;6023217.29935592;60.0;65.0;2
5928;52686;18.556261923076924;54.33783710891089;6536099.556789474;6023217.29935592;70.0;75.0;2
5929;52687;18.511646538461537;54.33783710891089;6533219.799721992;6023217.29935592;60.0;65.0;2
5930;52689;18.533185;54.33783710891089;6534610.02727181;6023217.29935592;60.0;65.0;2
5931;52690;18.52241576923077;54.33783710891089;6533914.913496901;6023217.29935592;60.0;65.0;2
5932;52692;18.52395423076923;54.33783710891089;6534014.215464746;6023217.29935592;60.0;65.0;2
5933;52693;18.639338846153848;54.33783710891089;6541461.86305306;6023217.29935592;75.0;80.0;2
5934;52695;18.628569615384617;54.33783710891089;6540766.7492781505;6023217.29935592;70.0;75.0;2
5935;52697;18.599338846153845;54.33783710891089;6538880.011889111;6023217.29935592;70.0;75.0;2
5936;52699;18.617800384615386;54.33783710891089;6540071.635503242;6023217.29935592;60.0;65.0;2
5937;52703;18.557800384615383;54.33783710891089;6536198.858757317;6023217.29935592;60.0;65.0;2
5938;52705;18.62395423076923;54.33783710891089;6540468.843374618;6023217.29935592;55.0;60.0;2
5939;52710;18.593185;54.33783710891089;6538482.804017734;6023217.29935592;60.0;65.0;2
5940;52711;18.542415769230768;54.33783710891089;6535205.839078875;6023217.29935592;55.0;60.0;2
5941;52712;18.60395423076923;54.33783710891089;6539177.917792643;6023217.29935592;65.0;70.0;2
5942;52713;18.520877307692306;54.33783710891089;6533815.611529057;6023217.29935592;55.0;60.0;2
5943;52716;18.539338846153846;54.33783710891089;6535007.235143187;6023217.29935592;55.0;60.0;2
5944;52720;18.610108076923076;54.33783710891089;6539575.12566402;6023217.29935592;60.0;65.0;2
5945;52722;18.590108076923077;54.33783710891089;6538284.200082046;6023217.29935592;65.0;70.0;2
5946;52726;18.620877307692307;54.33783710891089;6540270.23943893;6023217.29935592;60.0;65.0;2
5947;52729;18.568569615384614;54.33783710891089;6536893.972532227;6023217.29935592;60.0;65.0;2
5948;52734;18.62549269230769;54.33783710891089;6540568.145342463;6023217.29935592;60.0;65.0;2
5949;52735;18.54087730769231;54.33783710891089;6535106.537111032;6023217.29935592;55.0;60.0;2
5950;52736;18.59164653846154;54.33783710891089;6538383.50204989;6023217.29935592;60.0;65.0;2
5951;52738;18.573185;54.33783710891089;6537191.87843576;6023217.29935592;65.0;70.0;2
5952;52742;18.517800384615384;54.33783710891089;6533617.007593368;6023217.29935592;55.0;60.0;2
5953;52746;18.61164653846154;54.33783710891089;6539674.427631864;6023217.29935592;65.0;70.0;2
5954;52753;18.70395423076923;54.33783710891089;6545632.545702516;6023217.29935592;75.0;80.0;2
5955;52754;18.605492692307692;54.33783710891089;6539277.219760488;6023217.29935592;60.0;65.0;2
5956;52755;18.576261923076924;54.33783710891089;6537390.482371448;6023217.29935592;55.0;60.0;2
5957;52758;18.57472346153846;54.33783710891089;6537291.180403604;6023217.29935592;60.0;65.0;2
5958;52767;18.514723461538463;54.33783710891089;6533418.40365768;6023217.29935592;55.0;60.0;2
5959;52770;18.55472346153846;54.33783710891089;6536000.254821629;6023217.29935592;55.0;60.0;2
5960;52773;18.630108076923076;54.33783710891089;6540866.051245995;6023217.29935592;60.0;65.0;2
5961;52775;18.59472346153846;54.33783710891089;6538582.105985578;6023217.29935592;65.0;70.0;2
5962;52790;18.608569615384614;54.33783710891089;6539475.823696176;6023217.29935592;55.0;60.0;2
5963;52795;18.565492692307693;54.33783710891089;6536695.368596539;6023217.29935592;55.0;60.0;2
5964;52802;18.570108076923077;54.33783710891089;6536993.274500071;6023217.29935592;55.0;60.0;2
5965;52807;18.57164653846154;54.33783710891089;6537092.576467915;6023217.29935592;55.0;60.0;2
5966;52821;18.650108076923075;54.33783710891089;6542156.97682797;6023217.29935592;60.0;65.0;2
5967;52825;18.640877307692307;54.33783710891089;6541561.1650209045;6023217.29935592;60.0;65.0;2
5968;52832;18.637800384615385;54.33783710891089;6541362.561085216;6023217.29935592;55.0;60.0;2
5969;52836;18.63472346153846;54.33783710891089;6541163.957149527;6023217.29935592;55.0;60.0;2
5970;52854;18.66395423076923;54.33783710891089;6543050.694538567;6023217.29935592;60.0;65.0;2
5971;52860;18.616261923076923;54.33783710891089;6539972.333535397;6023217.29935592;55.0;60.0;2
5972;52867;18.636261923076923;54.33783710891089;6541263.259117371;6023217.29935592;55.0;60.0;2
5973;52869;18.643954230769232;54.33783710891089;6541759.768956593;6023217.29935592;55.0;60.0;2
5974;52871;18.613185;54.33783710891089;6539773.729599709;6023217.29935592;55.0;60.0;2
5975;52880;18.62241576923077;54.33783710891089;6540369.541406774;6023217.29935592;60.0;65.0;2
5976;52882;18.619338846153845;54.33783710891089;6540170.937471085;6023217.29935592;55.0;60.0;2
5977;52885;18.705492692307693;54.33783710891089;6545731.8476703605;6023217.29935592;60.0;65.0;2
5978;52890;18.648569615384616;54.33783710891089;6542057.674860125;6023217.29935592;55.0;60.0;2
5979;52895;18.64241576923077;54.33783710891089;6541660.466988749;6023217.29935592;55.0;60.0;2
5980;52900;18.713185;54.33783710891089;6546228.357509581;6023217.29935592;60.0;65.0;2
5981;52925;18.674723461538463;54.33783710891089;6543745.808313477;6023217.29935592;55.0;60.0;2
5982;52929;18.66241576923077;54.33783710891089;6542951.392570723;6023217.29935592;55.0;60.0;2
5983;52930;18.64549269230769;54.33783710891089;6541859.070924437;6023217.29935592;55.0;60.0;2
5984;52936;18.67010807692308;54.33783710891089;6543447.902409945;6023217.29935592;55.0;60.0;2
5985;52939;18.667031153846153;54.33783710891089;6543249.298474256;6023217.29935592;55.0;60.0;2
5986;52943;18.702415769230768;54.33783710891089;6545533.243734673;6023217.29935592;60.0;65.0;2
5987;52944;18.668569615384616;54.33783710891089;6543348.6004421;6023217.29935592;55.0;60.0;2
5988;52948;18.707031153846152;54.33783710891089;6545831.149638205;6023217.29935592;55.0;60.0;2
5989;52954;18.70087730769231;54.33783710891089;6545433.941766828;6023217.29935592;55.0;60.0;2
5990;52958;18.530108076923078;54.33693701890189;6534411.423336122;6023117.155732478;75.0;80.0;2
5991;52963;18.714723461538462;54.33783710891089;6546327.659477426;6023217.29935592;60.0;65.0;2
5992;52964;18.531646538461537;54.33693701890189;6534510.725303967;6023117.155732478;75.0;80.0;2
5993;52968;18.52241576923077;54.33693701890189;6533914.913496901;6023117.155732478;65.0;70.0;2
5994;52971;18.596261923076923;54.33693701890189;6538681.4079534225;6023117.155732478;75.0;80.0;2
5995;52981;18.533185;54.33693701890189;6534610.02727181;6023117.155732478;60.0;65.0;2
5996;52984;18.557800384615383;54.33693701890189;6536198.858757317;6023117.155732478;70.0;75.0;2
5997;52985;18.597800384615386;54.33693701890189;6538780.709921267;6023117.155732478;70.0;75.0;2
5998;52986;18.599338846153845;54.33693701890189;6538880.011889111;6023117.155732478;70.0;75.0;2
5999;52987;18.59472346153846;54.33693701890189;6538582.105985578;6023117.155732478;75.0;80.0;2
6000;52988;18.559338846153846;54.33693701890189;6536298.160725161;6023117.155732478;70.0;75.0;2
6001;52995;18.600877307692308;54.33693701890189;6538979.313856956;6023117.155732478;75.0;80.0;2
6002;52997;18.51626192307692;54.33693701890189;6533517.705625524;6023117.155732478;65.0;70.0;2
6003;52998;18.593185;54.33693701890189;6538482.804017734;6023117.155732478;75.0;80.0;2
6004;53000;18.507031153846153;54.33693701890189;6532921.893818459;6023117.155732478;55.0;60.0;2
6005;53003;18.650108076923075;54.33693701890189;6542156.97682797;6023117.155732478;70.0;75.0;2
6006;53010;18.52395423076923;54.33693701890189;6534014.215464746;6023117.155732478;60.0;65.0;2
6007;53014;18.527031153846153;54.33693701890189;6534212.819400433;6023117.155732478;65.0;70.0;2
6008;53028;18.639338846153848;54.33693701890189;6541461.86305306;6023117.155732478;70.0;75.0;2
6009;53029;18.528569615384615;54.33693701890189;6534312.121368278;6023117.155732478;60.0;65.0;2
6010;53030;18.637800384615385;54.33693701890189;6541362.561085216;6023117.155732478;65.0;70.0;2
6011;53034;18.562415769230768;54.33693701890189;6536496.76466085;6023117.155732478;55.0;60.0;2
6012;53037;18.680877307692306;54.33693701890189;6544143.016184853;6023117.155732478;55.0;60.0;2
6013;53039;18.517800384615384;54.33693701890189;6533617.007593368;6023117.155732478;60.0;65.0;2
6014;53043;18.660877307692306;54.33693701890189;6542852.0906028785;6023117.155732478;65.0;70.0;2
6015;53048;18.636261923076923;54.33693701890189;6541263.259117371;6023117.155732478;60.0;65.0;2
6016;53050;18.60241576923077;54.33693701890189;6539078.615824799;6023117.155732478;65.0;70.0;2
6017;53052;18.525492692307694;54.33693701890189;6534113.517432589;6023117.155732478;60.0;65.0;2
6018;53056;18.53626192307692;54.33693701890189;6534808.631207499;6023117.155732478;60.0;65.0;2
6019;53061;18.59164653846154;54.33693701890189;6538383.50204989;6023117.155732478;65.0;70.0;2
6020;53064;18.590108076923077;54.33693701890189;6538284.200082046;6023117.155732478;65.0;70.0;2
6021;53067;18.520877307692306;54.33693701890189;6533815.611529057;6023117.155732478;55.0;60.0;2
6022;53069;18.573185;54.33693701890189;6537191.87843576;6023117.155732478;60.0;65.0;2
6023;53071;18.60395423076923;54.33693701890189;6539177.917792643;6023117.155732478;55.0;60.0;2
6024;53078;18.620877307692307;54.33693701890189;6540270.23943893;6023117.155732478;60.0;65.0;2
6025;53079;18.70395423076923;54.33693701890189;6545632.545702516;6023117.155732478;65.0;70.0;2
6026;53091;18.570108076923077;54.33693701890189;6536993.274500071;6023117.155732478;55.0;60.0;2
6027;53092;18.519338846153847;54.33693701890189;6533716.309561213;6023117.155732478;55.0;60.0;2
6028;53096;18.57472346153846;54.33693701890189;6537291.180403604;6023117.155732478;55.0;60.0;2
6029;53101;18.54087730769231;54.33693701890189;6535106.537111032;6023117.155732478;55.0;60.0;2
6030;53110;18.537800384615384;54.33693701890189;6534907.933175343;6023117.155732478;55.0;60.0;2
6031;53111;18.64241576923077;54.33693701890189;6541660.466988749;6023117.155732478;55.0;60.0;2
6032;53115;18.534723461538462;54.33693701890189;6534709.329239654;6023117.155732478;55.0;60.0;2
6033;53123;18.630108076923076;54.33693701890189;6540866.051245995;6023117.155732478;55.0;60.0;2
6034;53124;18.711646538461537;54.33693701890189;6546129.055541737;6023117.155732478;60.0;65.0;2
6035;53132;18.542415769230768;54.33693701890189;6535205.839078875;6023117.155732478;55.0;60.0;2
6036;53138;18.588569615384614;54.33693701890189;6538184.898114202;6023117.155732478;55.0;60.0;2
6037;53142;18.616261923076923;54.33693701890189;6539972.333535397;6023117.155732478;55.0;60.0;2
6038;53144;18.58241576923077;54.33693701890189;6537787.690242825;6023117.155732478;55.0;60.0;2
6039;53146;18.577800384615383;54.33693701890189;6537489.784339292;6023117.155732478;55.0;60.0;2
6040;53151;18.54395423076923;54.33693701890189;6535305.14104672;6023117.155732478;55.0;60.0;2
6041;53152;18.56087730769231;54.33693701890189;6536397.462693006;6023117.155732478;55.0;60.0;2
6042;53161;18.539338846153846;54.33693701890189;6535007.235143187;6023117.155732478;55.0;60.0;2
6043;53170;18.66241576923077;54.33693701890189;6542951.392570723;6023117.155732478;65.0;70.0;2
6044;53177;18.63472346153846;54.33693701890189;6541163.957149527;6023117.155732478;55.0;60.0;2
6045;53189;18.705492692307693;54.33693701890189;6545731.8476703605;6023117.155732478;60.0;65.0;2
6046;53195;18.713185;54.33693701890189;6546228.357509581;6023117.155732478;60.0;65.0;2
6047;53196;18.61472346153846;54.33693701890189;6539873.031567553;6023117.155732478;55.0;60.0;2
6048;53200;18.57164653846154;54.33693701890189;6537092.576467915;6023117.155732478;55.0;60.0;2
6049;53217;18.66395423076923;54.33693701890189;6543050.694538567;6023117.155732478;55.0;60.0;2
6050;53221;18.70087730769231;54.33693701890189;6545433.941766828;6023117.155732478;55.0;60.0;2
6051;53242;18.710108076923078;54.33693701890189;6546029.753573894;6023117.155732478;55.0;60.0;2
6052;53245;18.707031153846152;54.33693701890189;6545831.149638205;6023117.155732478;55.0;60.0;2
6053;53252;18.702415769230768;54.33693701890189;6545533.243734673;6023117.155732478;55.0;60.0;2
6054;53255;18.531646538461537;54.33603692889289;6534510.725303967;6023017.012109035;80.0;200.0;2
6055;53258;18.56087730769231;54.33603692889289;6536397.462693006;6023017.012109035;75.0;80.0;2
6056;53259;18.708569615384615;54.33693701890189;6545930.451606049;6023117.155732478;55.0;60.0;2
6057;53269;18.588569615384614;54.33603692889289;6538184.898114202;6023017.012109035;80.0;200.0;2
6058;53278;18.590108076923077;54.33603692889289;6538284.200082046;6023017.012109035;75.0;80.0;2
6059;53279;18.59164653846154;54.33603692889289;6538383.50204989;6023017.012109035;70.0;75.0;2
6060;53281;18.587031153846155;54.33603692889289;6538085.596146357;6023017.012109035;75.0;80.0;2
6061;53287;18.677800384615384;54.33693701890189;6543944.412249165;6023117.155732478;60.0;65.0;2
6062;53290;18.559338846153846;54.33603692889289;6536298.160725161;6023017.012109035;70.0;75.0;2
6063;53294;18.599338846153845;54.33603692889289;6538880.011889111;6023017.012109035;70.0;75.0;2
6064;53301;18.637800384615385;54.33603692889289;6541362.561085216;6023017.012109035;70.0;75.0;2
6065;53314;18.530108076923078;54.33603692889289;6534411.423336122;6023017.012109035;65.0;70.0;2
6066;53323;18.630108076923076;54.33603692889289;6540866.051245995;6023017.012109035;60.0;65.0;2
6067;53324;18.537800384615384;54.33603692889289;6534907.933175343;6023017.012109035;60.0;65.0;2
6068;53325;18.60241576923077;54.33603692889289;6539078.615824799;6023017.012109035;65.0;70.0;2
6069;53326;18.53626192307692;54.33603692889289;6534808.631207499;6023017.012109035;60.0;65.0;2
6070;53327;18.539338846153846;54.33603692889289;6535007.235143187;6023017.012109035;60.0;65.0;2
6071;53328;18.54087730769231;54.33603692889289;6535106.537111032;6023017.012109035;60.0;65.0;2
6072;53329;18.573185;54.33603692889289;6537191.87843576;6023017.012109035;70.0;75.0;2
6073;53331;18.585492692307692;54.33603692889289;6537986.294178513;6023017.012109035;70.0;75.0;2
6074;53335;18.562415769230768;54.33603692889289;6536496.76466085;6023017.012109035;70.0;75.0;2
6075;53337;18.570108076923077;54.33603692889289;6536993.274500071;6023017.012109035;60.0;65.0;2
6076;53340;18.59472346153846;54.33603692889289;6538582.105985578;6023017.012109035;60.0;65.0;2
6077;53342;18.620877307692307;54.33603692889289;6540270.23943893;6023017.012109035;60.0;65.0;2
6078;53355;18.610108076923076;54.33603692889289;6539575.12566402;6023017.012109035;55.0;60.0;2
6079;53357;18.600877307692308;54.33603692889289;6538979.313856956;6023017.012109035;60.0;65.0;2
6080;53360;18.66395423076923;54.33603692889289;6543050.694538567;6023017.012109035;65.0;70.0;2
6081;53364;18.534723461538462;54.33603692889289;6534709.329239654;6023017.012109035;60.0;65.0;2
6082;53371;18.57164653846154;54.33603692889289;6537092.576467915;6023017.012109035;60.0;65.0;2
6083;53376;18.58395423076923;54.33603692889289;6537886.9922106685;6023017.012109035;65.0;70.0;2
6084;53380;18.565492692307693;54.33603692889289;6536695.368596539;6023017.012109035;60.0;65.0;2
6085;53385;18.525492692307694;54.33603692889289;6534113.517432589;6023017.012109035;55.0;60.0;2
6086;53387;18.705492692307693;54.33603692889289;6545731.8476703605;6023017.012109035;65.0;70.0;2
6087;53393;18.63472346153846;54.33603692889289;6541163.957149527;6023017.012109035;55.0;60.0;2
6088;53394;18.54395423076923;54.33603692889289;6535305.14104672;6023017.012109035;55.0;60.0;2
6089;53399;18.56395423076923;54.33603692889289;6536596.0666286945;6023017.012109035;65.0;70.0;2
6090;53400;18.60395423076923;54.33603692889289;6539177.917792643;6023017.012109035;55.0;60.0;2
6091;53402;18.567031153846155;54.33603692889289;6536794.670564383;6023017.012109035;60.0;65.0;2
6092;53403;18.542415769230768;54.33603692889289;6535205.839078875;6023017.012109035;55.0;60.0;2
6093;53406;18.636261923076923;54.33603692889289;6541263.259117371;6023017.012109035;60.0;65.0;2
6094;53408;18.533185;54.33603692889289;6534610.02727181;6023017.012109035;65.0;70.0;2
6095;53414;18.597800384615386;54.33603692889289;6538780.709921267;6023017.012109035;60.0;65.0;2
6096;53425;18.660877307692306;54.33603692889289;6542852.0906028785;6023017.012109035;60.0;65.0;2
6097;53427;18.58241576923077;54.33603692889289;6537787.690242825;6023017.012109035;60.0;65.0;2
6098;53436;18.579338846153846;54.33603692889289;6537589.086307136;6023017.012109035;55.0;60.0;2
6099;53442;18.605492692307692;54.33603692889289;6539277.219760488;6023017.012109035;55.0;60.0;2
6100;53445;18.70395423076923;54.33603692889289;6545632.545702516;6023017.012109035;60.0;65.0;2
6101;53448;18.671646538461538;54.33603692889289;6543547.204377788;6023017.012109035;55.0;60.0;2
6102;53454;18.57472346153846;54.33603692889289;6537291.180403604;6023017.012109035;55.0;60.0;2
6103;53461;18.527031153846153;54.33603692889289;6534212.819400433;6023017.012109035;55.0;60.0;2
6104;53499;18.710108076923078;54.33603692889289;6546029.753573894;6023017.012109035;60.0;65.0;2
6105;53502;18.711646538461537;54.33603692889289;6546129.055541737;6023017.012109035;60.0;65.0;2
6106;53503;18.593185;54.33603692889289;6538482.804017734;6023017.012109035;65.0;70.0;2
6107;53504;18.651646538461538;54.33603692889289;6542256.278795814;6023017.012109035;55.0;60.0;2
6108;53512;18.507031153846153;54.33603692889289;6532921.893818459;6023017.012109035;55.0;60.0;2
6109;53523;18.596261923076923;54.33603692889289;6538681.4079534225;6023017.012109035;60.0;65.0;2
6110;53537;18.568569615384614;54.33603692889289;6536893.972532227;6023017.012109035;55.0;60.0;2
6111;53544;18.702415769230768;54.33603692889289;6545533.243734673;6023017.012109035;55.0;60.0;2
6112;53545;18.708569615384615;54.33603692889289;6545930.451606049;6023017.012109035;55.0;60.0;2
6113;53548;18.707031153846152;54.33603692889289;6545831.149638205;6023017.012109035;55.0;60.0;2
6114;53550;18.650108076923075;54.33603692889289;6542156.97682797;6023017.012109035;55.0;60.0;2
6115;53562;18.580877307692308;54.33603692889289;6537688.388274981;6023017.012109035;55.0;60.0;2
6116;53568;18.640877307692307;54.33693701890189;6541561.1650209045;6023117.155732478;55.0;60.0;2
6117;53571;18.61164653846154;54.33603692889289;6539674.427631864;6023017.012109035;55.0;60.0;2
6118;53572;18.579338846153846;54.33513683888389;6537589.086307136;6022916.868485591;80.0;200.0;2
6119;53581;18.576261923076924;54.33513683888389;6537390.482371448;6022916.868485591;75.0;80.0;2
6120;53583;18.577800384615383;54.33513683888389;6537489.784339292;6022916.868485591;75.0;80.0;2
6121;53586;18.580877307692308;54.33513683888389;6537688.388274981;6022916.868485591;75.0;80.0;2
6122;53587;18.568569615384614;54.33513683888389;6536893.972532227;6022916.868485591;75.0;80.0;2
6123;53590;18.570108076923077;54.33513683888389;6536993.274500071;6022916.868485591;75.0;80.0;2
6124;53604;18.567031153846155;54.33513683888389;6536794.670564383;6022916.868485591;70.0;75.0;2
6125;53609;18.57472346153846;54.33513683888389;6537291.180403604;6022916.868485591;70.0;75.0;2
6126;53613;18.58241576923077;54.33513683888389;6537787.690242825;6022916.868485591;70.0;75.0;2
6127;53615;18.565492692307693;54.33513683888389;6536695.368596539;6022916.868485591;65.0;70.0;2
6128;53623;18.637800384615385;54.33513683888389;6541362.561085216;6022916.868485591;75.0;80.0;2
6129;53624;18.57164653846154;54.33513683888389;6537092.576467915;6022916.868485591;70.0;75.0;2
6130;53634;18.53626192307692;54.33513683888389;6534808.631207499;6022916.868485591;65.0;70.0;2
6131;53635;18.573185;54.33513683888389;6537191.87843576;6022916.868485591;70.0;75.0;2
6132;53640;18.507031153846153;54.33513683888389;6532921.893818459;6022916.868485591;55.0;60.0;2
6133;53649;18.537800384615384;54.33513683888389;6534907.933175343;6022916.868485591;65.0;70.0;2
6134;53651;18.58395423076923;54.33513683888389;6537886.9922106685;6022916.868485591;65.0;70.0;2
6135;53653;18.705492692307693;54.33513683888389;6545731.8476703605;6022916.868485591;75.0;80.0;2
6136;53660;18.630108076923076;54.33513683888389;6540866.051245995;6022916.868485591;65.0;70.0;2
6137;53667;18.56395423076923;54.33513683888389;6536596.0666286945;6022916.868485591;60.0;65.0;2
6138;53679;18.599338846153845;54.33513683888389;6538880.011889111;6022916.868485591;65.0;70.0;2
6139;53681;18.59472346153846;54.33513683888389;6538582.105985578;6022916.868485591;65.0;70.0;2
6140;53683;18.562415769230768;54.33513683888389;6536496.76466085;6022916.868485591;60.0;65.0;2
6141;53688;18.590108076923077;54.33513683888389;6538284.200082046;6022916.868485591;60.0;65.0;2
6142;53689;18.539338846153846;54.33513683888389;6535007.235143187;6022916.868485591;60.0;65.0;2
6143;53690;18.650108076923075;54.33513683888389;6542156.97682797;6022916.868485591;65.0;70.0;2
6144;53706;18.54087730769231;54.33513683888389;6535106.537111032;6022916.868485591;60.0;65.0;2
6145;53710;18.56087730769231;54.33513683888389;6536397.462693006;6022916.868485591;60.0;65.0;2
6146;53728;18.587031153846155;54.33513683888389;6538085.596146357;6022916.868485591;60.0;65.0;2
6147;53729;18.636261923076923;54.33513683888389;6541263.259117371;6022916.868485591;55.0;60.0;2
6148;53736;18.542415769230768;54.33513683888389;6535205.839078875;6022916.868485591;55.0;60.0;2
6149;53745;18.66549269230769;54.33513683888389;6543149.996506412;6022916.868485591;55.0;60.0;2
6150;53752;18.653185;54.33513683888389;6542355.580763658;6022916.868485591;60.0;65.0;2
6151;53760;18.596261923076923;54.33513683888389;6538681.4079534225;6022916.868485591;60.0;65.0;2
6152;53761;18.60395423076923;54.33513683888389;6539177.917792643;6022916.868485591;55.0;60.0;2
6153;53781;18.639338846153848;54.33513683888389;6541461.86305306;6022916.868485591;60.0;65.0;2
6154;53786;18.710108076923078;54.33513683888389;6546029.753573894;6022916.868485591;60.0;65.0;2
6155;53795;18.585492692307692;54.33513683888389;6537986.294178513;6022916.868485591;60.0;65.0;2
6156;53801;18.707031153846152;54.33513683888389;6545831.149638205;6022916.868485591;60.0;65.0;2
6157;53809;18.70395423076923;54.33513683888389;6545632.545702516;6022916.868485591;60.0;65.0;2
6158;53811;18.66241576923077;54.33513683888389;6542951.392570723;6022916.868485591;60.0;65.0;2
6159;53817;18.593185;54.33513683888389;6538482.804017734;6022916.868485591;55.0;60.0;2
6160;53827;18.660877307692306;54.33513683888389;6542852.0906028785;6022916.868485591;55.0;60.0;2
6161;53831;18.63472346153846;54.33513683888389;6541163.957149527;6022916.868485591;55.0;60.0;2
6162;53836;18.61164653846154;54.33513683888389;6539674.427631864;6022916.868485591;55.0;60.0;2
6163;53848;18.702415769230768;54.33513683888389;6545533.243734673;6022916.868485591;55.0;60.0;2
6164;53854;18.534723461538462;54.334236748874886;6534709.329239654;6022816.724862148;75.0;80.0;2
6165;53856;18.59164653846154;54.33513683888389;6538383.50204989;6022916.868485591;55.0;60.0;2
6166;53861;18.711646538461537;54.33513683888389;6546129.055541737;6022916.868485591;55.0;60.0;2
6167;53863;18.66395423076923;54.33513683888389;6543050.694538567;6022916.868485591;55.0;60.0;2
6168;53864;18.651646538461538;54.33513683888389;6542256.278795814;6022916.868485591;55.0;60.0;2
6169;53868;18.708569615384615;54.33513683888389;6545930.451606049;6022916.868485591;55.0;60.0;2
6170;53875;18.597800384615386;54.33513683888389;6538780.709921267;6022916.868485591;55.0;60.0;2
6171;53891;18.53626192307692;54.334236748874886;6534808.631207499;6022816.724862148;70.0;75.0;2
6172;53904;18.597800384615386;54.334236748874886;6538780.709921267;6022816.724862148;75.0;80.0;2
6173;53907;18.573185;54.334236748874886;6537191.87843576;6022816.724862148;70.0;75.0;2
6174;53917;18.630108076923076;54.334236748874886;6540866.051245995;6022816.724862148;65.0;70.0;2
6175;53927;18.56087730769231;54.334236748874886;6536397.462693006;6022816.724862148;65.0;70.0;2
6176;53928;18.577800384615383;54.334236748874886;6537489.784339292;6022816.724862148;65.0;70.0;2
6177;53930;18.57164653846154;54.334236748874886;6537092.576467915;6022816.724862148;65.0;70.0;2
6178;53931;18.637800384615385;54.334236748874886;6541362.561085216;6022816.724862148;70.0;75.0;2
6179;53939;18.57472346153846;54.334236748874886;6537291.180403604;6022816.724862148;65.0;70.0;2
6180;53940;18.576261923076924;54.334236748874886;6537390.482371448;6022816.724862148;65.0;70.0;2
6181;53941;18.537800384615384;54.334236748874886;6534907.933175343;6022816.724862148;65.0;70.0;2
6182;53945;18.579338846153846;54.334236748874886;6537589.086307136;6022816.724862148;65.0;70.0;2
6183;53947;18.705492692307693;54.334236748874886;6545731.8476703605;6022816.724862148;70.0;75.0;2
6184;53955;18.580877307692308;54.334236748874886;6537688.388274981;6022816.724862148;60.0;65.0;2
6185;53967;18.708569615384615;54.334236748874886;6545930.451606049;6022816.724862148;65.0;70.0;2
6186;53973;18.539338846153846;54.334236748874886;6535007.235143187;6022816.724862148;65.0;70.0;2
6187;53974;18.54087730769231;54.334236748874886;6535106.537111032;6022816.724862148;60.0;65.0;2
6188;53976;18.542415769230768;54.334236748874886;6535205.839078875;6022816.724862148;60.0;65.0;2
6189;53979;18.62549269230769;54.334236748874886;6540568.145342463;6022816.724862148;55.0;60.0;2
6190;53991;18.60241576923077;54.334236748874886;6539078.615824799;6022816.724862148;60.0;65.0;2
6191;54008;18.653185;54.334236748874886;6542355.580763658;6022816.724862148;60.0;65.0;2
6192;54010;18.657800384615385;54.334236748874886;6542653.486667191;6022816.724862148;65.0;70.0;2
6193;54016;18.593185;54.334236748874886;6538482.804017734;6022816.724862148;65.0;70.0;2
6194;54017;18.600877307692308;54.334236748874886;6538979.313856956;6022816.724862148;55.0;60.0;2
6195;54021;18.648569615384616;54.334236748874886;6542057.674860125;6022816.724862148;60.0;65.0;2
6196;54024;18.60395423076923;54.334236748874886;6539177.917792643;6022816.724862148;60.0;65.0;2
6197;54030;18.59472346153846;54.334236748874886;6538582.105985578;6022816.724862148;60.0;65.0;2
6198;54035;18.617800384615386;54.334236748874886;6540071.635503242;6022816.724862148;55.0;60.0;2
6199;54051;18.656261923076922;54.334236748874886;6542554.184699346;6022816.724862148;55.0;60.0;2
6200;54060;18.59164653846154;54.334236748874886;6538383.50204989;6022816.724862148;55.0;60.0;2
6201;54064;18.659338846153847;54.334236748874886;6542752.788635035;6022816.724862148;60.0;65.0;2
6202;54070;18.66549269230769;54.334236748874886;6543149.996506412;6022816.724862148;55.0;60.0;2
6203;54073;18.660877307692306;54.334236748874886;6542852.0906028785;6022816.724862148;55.0;60.0;2
6204;54075;18.707031153846152;54.334236748874886;6545831.149638205;6022816.724862148;60.0;65.0;2
6205;54078;18.587031153846155;54.334236748874886;6538085.596146357;6022816.724862148;55.0;60.0;2
6206;54081;18.710108076923078;54.334236748874886;6546029.753573894;6022816.724862148;55.0;60.0;2
6207;54085;18.636261923076923;54.334236748874886;6541263.259117371;6022816.724862148;60.0;65.0;2
6208;54087;18.65472346153846;54.334236748874886;6542454.882731502;6022816.724862148;55.0;60.0;2
6209;54096;18.568569615384614;54.334236748874886;6536893.972532227;6022816.724862148;55.0;60.0;2
6210;54102;18.596261923076923;54.334236748874886;6538681.4079534225;6022816.724862148;55.0;60.0;2
6211;54104;18.567031153846155;54.334236748874886;6536794.670564383;6022816.724862148;55.0;60.0;2
6212;54105;18.585492692307692;54.334236748874886;6537986.294178513;6022816.724862148;55.0;60.0;2
