;id;lat;lon;light;height;station_type
0;462430;54.446748;18.407031153846155;0.0110670952126384;274;4
1;462431;54.446748;18.38395423076923;0.0121088027954102;280;4
2;462432;54.446748;18.430108076923077;0.00937172211706638;269;4
3;462433;54.446748;18.437800384615386;0.00924341194331646;269;4
4;462434;54.446748;18.42241576923077;0.00947169307619333;273;4
5;462435;54.446748;18.476261923076922;0.0084949703887105;256;4
6;462436;54.446748;18.376261923076925;0.0121088027954102;280;4
7;462437;54.446748;18.368569615384615;0.0137826316058636;282;4
8;462438;54.446748;18.41472346153846;0.0110058588907123;276;4
9;462439;54.446748;18.399338846153846;0.0111283184960485;274;4
10;462440;54.446748;18.445492692307692;0.00924341194331646;267;4
11;462441;54.446748;18.36087730769231;0.0177477244287729;283;4
12;462442;54.446748;18.460877307692307;0.00874172616750002;256;4
13;462443;54.446748;18.353185;0.0177477244287729;284;4
14;462444;54.446748;18.39164653846154;0.0112145887687802;276;4
15;462445;54.446748;18.499338846153847;0.00676306011155248;252;4
16;462446;54.446748;18.453185;0.00907844118773937;261;4
17;462447;54.446748;18.468569615384617;0.0086134159937501;256;4
18;462448;54.446748;18.491646538461538;0.00686685647815466;255;4
19;462449;54.446748;18.576261923076924;0.00605735369026661;241;4
20;462450;54.446748;18.514723461538463;0.00655226456001401;248;4
21;462451;54.446748;18.52241576923077;0.00647894479334354;247;4
22;462452;54.446748;18.483954230769232;0.00842165015637875;254;4
23;462453;54.446748;18.545492692307693;0.00631397450342774;244;4
24;462454;54.446748;18.530108076923078;0.006396459415555;245;4
25;462455;54.446748;18.59164653846154;0.00458504585549235;237;4
26;462456;54.446748;18.56087730769231;0.00616733403876424;241;4
27;462457;54.446748;18.507031153846153;0.00665308022871614;249;4
28;462458;54.446748;18.58395423076923;0.00602985871955752;241;4
29;462459;54.446748;18.599338846153845;0.00455755041912198;233;4
30;462460;54.446748;18.537800384615384;0.00631397450342774;245;4
31;462461;54.446748;18.568569615384614;0.00610317895188928;243;4
32;462462;54.446748;18.630108076923076;0.00431009521707892;230;4
33;462463;54.446748;18.553185;0.00624065427109599;241;4
34;462464;54.446748;18.607031153846155;0.0045117256231606;232;4
35;462465;54.446748;18.62241576923077;0.00438341544941068;233;4
36;462466;54.446748;18.64549269230769;0.00423677498474717;229;4
37;462467;54.446748;18.691646538461537;0.00373388989828527;220;4
38;462468;54.446748;18.61472346153846;0.00444757053628564;233;4
39;462469;54.446748;18.660877307692306;0.00397676741704345;224;4
40;462470;54.446748;18.668569615384616;0.00388629082590342;223;4
41;462471;54.446748;18.637800384615385;0.00423677498474717;232;4
42;462472;54.446748;18.676261923076922;0.00382016063667834;224;4
43;462473;54.446748;18.653185;0.00415429007261992;227;4
44;462474;54.446748;18.760877307692308;0.00234179547987878;213;4
45;462475;54.446748;18.730108076923077;0.00370773021131754;219;4
46;462476;54.446748;18.699338846153847;0.00371406227350235;218;4
47;462477;54.446748;18.753185;0.00234437990002334;215;4
48;462478;54.446748;18.68395423076923;0.00377248669974506;222;4
49;462479;54.446748;18.737800384615383;0.00370614277198911;216;4
50;462480;54.446748;18.707031153846152;0.00371234212070704;219;4
51;462481;54.446748;18.78395423076923;0.00233377027325332;211;4
52;462482;54.446748;18.722415769230768;0.00370934139937162;216;4
53;462483;54.446748;18.799338846153844;0.00225268956273794;209;4
54;462484;54.446748;18.807031153846154;0.0022319108247757;209;4
55;462485;54.446748;18.745492692307693;0.00370614277198911;215;4
56;462486;54.446748;18.79164653846154;0.00225527375005186;210;4
57;462487;54.446748;18.714723461538462;0.00371058704331517;220;4
